test_idx,degree,format,learning_rate,max_iter,cycles,hw_loss,golden_loss,max_abs_err_vs_golden,mean_abs_err_vs_golden,max_abs_err_vs_true,mean_abs_err_vs_true,true_0,golden_0,hw_0,abs_err_vs_golden_0,abs_err_vs_true_0,true_1,golden_1,hw_1,abs_err_vs_golden_1,abs_err_vs_true_1,true_2,golden_2,hw_2,abs_err_vs_golden_2,abs_err_vs_true_2,true_3,golden_3,hw_3,abs_err_vs_golden_3,abs_err_vs_true_3
171,3,FP16ALT,1.000000e-02,900,1974092,3.739836e-01,1.159364e-01,6.6491e-01,4.1231e-01,6.8563e-01,4.2518e-01,2.57625593,2.55553054,1.89062500,6.6491e-01,6.8563e-01,0.34057736,0.35037907,0.87500000,5.2462e-01,5.3442e-01,0.42967614,0.45927721,0.75390625,2.9463e-01,3.2423e-01,-1.32012544,-1.31146101,-1.47656250,1.6510e-01,1.5644e-01
172,3,FP64,1.000000e-02,900,1974092,2.136427e-01,6.468612e-02,6.5238e-01,3.1404e-01,7.2596e-01,3.6652e-01,1.61695760,1.56990958,1.30067057,2.6924e-01,3.1629e-01,-1.87773751,-1.80415572,-1.15177631,6.5238e-01,7.2596e-01,-1.05792458,-1.00981767,-0.92314096,8.6677e-02,1.3478e-01,-0.44738137,-0.48856118,-0.73644192,2.4788e-01,2.8906e-01
172,3,FP32,1.000000e-02,900,1974092,2.136429e-01,6.468612e-02,6.5238e-01,3.1404e-01,7.2596e-01,3.6652e-01,1.61695760,1.56990958,1.30067015,2.6924e-01,3.1629e-01,-1.87773751,-1.80415572,-1.15177608,6.5238e-01,7.2596e-01,-1.05792458,-1.00981767,-0.92314076,8.6677e-02,1.3478e-01,-0.44738137,-0.48856118,-0.73644203,2.4788e-01,2.8906e-01
172,3,FP16,1.000000e-02,900,1974092,2.152630e-01,6.468612e-02,6.4595e-01,3.1807e-01,7.1953e-01,3.7055e-01,1.61695760,1.56990958,1.28417969,2.8573e-01,3.3278e-01,-1.87773751,-1.80415572,-1.15820312,6.4595e-01,7.1953e-01,-1.05792458,-1.00981767,-0.91455078,9.5267e-02,1.4337e-01,-0.44738137,-0.48856118,-0.73388672,2.4533e-01,2.8651e-01
172,3,FP16ALT,1.000000e-02,900,1974092,8.836633e-01,6.468612e-02,1.3862e+00,7.7754e-01,1.4598e+00,8.3002e-01,1.61695760,1.56990958,0.69921875,8.7069e-01,9.1774e-01,-1.87773751,-1.80415572,-0.41796875,1.3862e+00,1.4598e+00,-1.05792458,-1.00981767,-0.67578125,3.3404e-01,3.8214e-01,-0.44738137,-0.48856118,-1.00781250,5.1925e-01,5.6043e-01
173,3,FP64,1.000000e-02,900,1974092,2.069340e-01,7.052011e-02,5.2744e-01,3.0153e-01,5.5415e-01,3.3967e-01,0.04566227,-0.03180661,-0.38146113,3.4965e-01,4.2712e-01,-1.54554161,-1.51883141,-0.99139089,5.2744e-01,5.5415e-01,-2.31097905,-2.28578239,-2.16313443,1.2265e-01,1.4784e-01,0.66372025,0.64051018,0.43415093,2.0636e-01,2.2957e-01
173,3,FP32,1.000000e-02,900,1974092,2.069339e-01,7.052011e-02,5.2744e-01,3.0153e-01,5.5415e-01,3.3967e-01,0.04566227,-0.03180661,-0.38146111,3.4965e-01,4.2712e-01,-1.54554161,-1.51883141,-0.99139142,5.2744e-01,5.5415e-01,-2.31097905,-2.28578239,-2.16313434,1.2265e-01,1.4784e-01,0.66372025,0.64051018,0.43415111,2.0636e-01,2.2957e-01
173,3,FP16,1.000000e-02,900,1974092,2.351545e-01,7.052011e-02,5.4129e-01,3.3508e-01,5.6800e-01,3.7323e-01,0.04566227,-0.03180661,-0.45385742,4.2205e-01,4.9952e-01,-1.54554161,-1.51883141,-0.97753906,5.4129e-01,5.6800e-01,-2.31097905,-2.28578239,-2.12109375,1.6469e-01,1.8989e-01,0.66372025,0.64051018,0.42822266,2.1229e-01,2.3550e-01
173,3,FP16ALT,1.000000e-02,900,1974092,6.751451e-01,7.052011e-02,1.0073e+00,6.1261e-01,1.0847e+00,6.5075e-01,0.04566227,-0.03180661,-1.03906250,1.0073e+00,1.0847e+00,-1.54554161,-1.51883141,-0.79687500,7.2196e-01,7.4867e-01,-2.31097905,-2.28578239,-1.85156250,4.3422e-01,4.5942e-01,0.66372025,0.64051018,0.35351562,2.8699e-01,3.1020e-01
174,3,FP64,1.000000e-02,900,1974092,7.349411e-02,6.590365e-02,1.7126e-01,5.9702e-02,2.4878e-01,9.4522e-02,-1.26821668,-1.25319035,-1.25267965,5.1070e-04,1.5537e-02,0.48742933,0.40990371,0.23864479,1.7126e-01,2.4878e-01,-2.07382371,-2.08127222,-2.07610762,5.1646e-03,2.2839e-03,-0.11315939,-0.06354772,-0.00167505,6.1873e-02,1.1148e-01
174,3,FP32,1.000000e-02,900,1974092,7.349406e-02,6.590365e-02,1.7126e-01,5.9701e-02,2.4878e-01,9.4522e-02,-1.26821668,-1.25319035,-1.25267947,5.1088e-04,1.5537e-02,0.48742933,0.40990371,0.23864534,1.7126e-01,2.4878e-01,-2.07382371,-2.08127222,-2.07610798,5.1642e-03,2.2843e-03,-0.11315939,-0.06354772,-0.00167524,6.1872e-02,1.1148e-01
174,3,FP16,1.000000e-02,900,1974092,8.158611e-02,6.590365e-02,2.4181e-01,9.0681e-02,3.1934e-01,1.2749e-01,-1.26821668,-1.25319035,-1.22167969,3.1511e-02,4.6537e-02,0.48742933,0.40990371,0.16809082,2.4181e-01,3.1934e-01,-2.07382371,-2.08127222,-2.08007812,1.1941e-03,6.2544e-03,-0.11315939,-0.06354772,0.02465820,8.8206e-02,1.3782e-01
174,3,FP16ALT,1.000000e-02,900,1974092,3.428344e-01,6.590365e-02,1.0154e+00,3.7337e-01,1.0929e+00,4.0704e-01,-1.26821668,-1.25319035,-1.24218750,1.1003e-02,2.6029e-02,0.48742933,0.40990371,-0.60546875,1.0154e+00,1.0929e+00,-2.07382371,-2.08127222,-1.99218750,8.9085e-02,8.1636e-02,-0.11315939,-0.06354772,0.31445312,3.7800e-01,4.2761e-01
175,3,FP64,1.000000e-02,900,1974092,1.159866e-01,9.296900e-02,1.7866e-01,1.0506e-01,1.1734e-01,4.4861e-02,0.19553660,0.13421169,0.31287647,1.7866e-01,1.1734e-01,-2.68905878,-2.58878648,-2.71478388,1.2600e-01,2.5725e-02,-0.98037433,-0.95011968,-0.99851974,4.8400e-02,1.8145e-02,-2.19351194,-2.24244367,-2.17527898,6.7165e-02,1.8233e-02
175,3,FP32,1.000000e-02,900,1974092,1.159863e-01,9.296900e-02,1.7866e-01,1.0506e-01,1.1734e-01,4.4860e-02,0.19553660,0.13421169,0.31287542,1.7866e-01,1.1734e-01,-2.68905878,-2.58878648,-2.71478200,1.2600e-01,2.5723e-02,-0.98037433,-0.95011968,-0.99851936,4.8400e-02,1.8145e-02,-2.19351194,-2.24244367,-2.17527962,6.7164e-02,1.8232e-02
175,3,FP16,1.000000e-02,900,1974092,1.048811e-01,9.296900e-02,1.3849e-01,4.9579e-02,1.1289e-01,5.8974e-02,0.19553660,0.13421169,0.27270508,1.3849e-01,7.7168e-02,-2.68905878,-2.58878648,-2.57617188,1.2615e-02,1.1289e-01,-0.98037433,-0.95011968,-0.98730469,3.7185e-02,6.9304e-03,-2.19351194,-2.24244367,-2.23242188,1.0022e-02,3.8910e-02
175,3,FP16ALT,1.000000e-02,900,1974092,4.661979e-01,9.296900e-02,1.0966e+00,4.9268e-01,1.1969e+00,5.5287e-01,0.19553660,0.13421169,-0.18847656,3.2269e-01,3.8401e-01,-2.68905878,-2.58878648,-1.49218750,1.0966e+00,1.1969e+00,-0.98037433,-0.95011968,-0.82812500,1.2199e-01,1.5225e-01,-2.19351194,-2.24244367,-2.67187500,4.2943e-01,4.7836e-01
176,3,FP64,1.000000e-02,900,1974092,3.544436e-01,5.637036e-02,8.5998e-01,4.5483e-01,9.1633e-01,4.7724e-01,-2.61975018,-2.62618126,-2.15985353,4.6633e-01,4.5990e-01,2.93976139,2.88341461,2.02343088,8.5998e-01,9.1633e-01,-1.06587693,-1.08146833,-1.24884856,1.6738e-01,1.8297e-01,1.85924668,1.88336813,2.20901138,3.2564e-01,3.4976e-01
176,3,FP32,1.000000e-02,900,1974092,3.544432e-01,5.637036e-02,8.5998e-01,4.5483e-01,9.1633e-01,4.7724e-01,-2.61975018,-2.62618126,-2.15985417,4.6633e-01,4.5990e-01,2.93976139,2.88341461,2.02343106,8.5998e-01,9.1633e-01,-1.06587693,-1.08146833,-1.24884832,1.6738e-01,1.8297e-01,1.85924668,1.88336813,2.20901132,3.2564e-01,3.4976e-01
176,3,FP16,1.000000e-02,900,1974092,4.747388e-01,5.637036e-02,9.7326e-01,5.4171e-01,1.0296e+00,5.6411e-01,-2.61975018,-2.62618126,-2.02539062,6.0079e-01,5.9436e-01,2.93976139,2.88341461,1.91015625,9.7326e-01,1.0296e+00,-1.06587693,-1.08146833,-1.30175781,2.2029e-01,2.3588e-01,1.85924668,1.88336813,2.25585938,3.7249e-01,3.9661e-01
176,3,FP16ALT,1.000000e-02,900,1974092,2.350777e+00,5.637036e-02,2.5065e+00,1.2685e+00,2.5628e+00,1.2909e+00,-2.61975018,-2.62618126,-1.40625000,1.2199e+00,1.2135e+00,2.93976139,2.88341461,0.37695312,2.5065e+00,2.5628e+00,-1.06587693,-1.08146833,-1.46875000,3.8728e-01,4.0287e-01,1.85924668,1.88336813,2.84375000,9.6038e-01,9.8450e-01
177,3,FP64,1.000000e-02,900,1974092,1.690959e-01,8.444995e-02,5.1780e-01,2.3691e-01,5.1477e-01,2.2801e-01,-1.47215607,-1.49517156,-1.31577807,1.7939e-01,1.5638e-01,1.08901633,1.09204340,0.57424724,5.1780e-01,5.1477e-01,1.56136716,1.56369514,1.50827946,5.5416e-02,5.3088e-02,0.57383244,0.56662650,0.76164618,1.9502e-01,1.8781e-01
177,3,FP32,1.000000e-02,900,1974092,1.690959e-01,8.444995e-02,5.1780e-01,2.3691e-01,5.1477e-01,2.2801e-01,-1.47215607,-1.49517156,-1.31577802,1.7939e-01,1.5638e-01,1.08901633,1.09204340,0.57424688,5.1780e-01,5.1477e-01,1.56136716,1.56369514,1.50827956,5.5416e-02,5.3088e-02,0.57383244,0.56662650,0.76164627,1.9502e-01,1.8781e-01
177,3,FP16,1.000000e-02,900,1974092,1.781984e-01,8.444995e-02,5.1929e-01,2.5606e-01,5.1626e-01,2.4716e-01,-1.47215607,-1.49517156,-1.26660156,2.2857e-01,2.0555e-01,1.08901633,1.09204340,0.57275391,5.1929e-01,5.1626e-01,1.56136716,1.56369514,1.48339844,8.0297e-02,7.7969e-02,0.57383244,0.56662650,0.76269531,1.9607e-01,1.8886e-01
177,3,FP16ALT,1.000000e-02,900,1974092,6.430397e-01,8.444995e-02,9.8706e-01,6.4131e-01,9.8404e-01,6.3242e-01,-1.47215607,-1.49517156,-0.65234375,8.4283e-01,8.1981e-01,1.08901633,1.09204340,0.10498047,9.8706e-01,9.8404e-01,1.56136716,1.56369514,1.19531250,3.6838e-01,3.6605e-01,0.57383244,0.56662650,0.93359375,3.6697e-01,3.5976e-01
178,3,FP64,1.000000e-02,900,1974092,1.507378e-01,7.348311e-02,4.1372e-01,2.2242e-01,3.8688e-01,2.3093e-01,-0.17054287,-0.23629129,-0.47264933,2.3636e-01,3.0211e-01,-0.52895452,-0.55578727,-0.14207087,4.1372e-01,3.8688e-01,-0.90679040,-0.91082035,-0.83530709,7.5513e-02,7.1483e-02,2.57717487,2.57800774,2.41391073,1.6410e-01,1.6326e-01
178,3,FP32,1.000000e-02,900,1974092,1.507371e-01,7.348311e-02,4.1371e-01,2.2242e-01,3.8688e-01,2.3093e-01,-0.17054287,-0.23629129,-0.47264838,2.3636e-01,3.0211e-01,-0.52895452,-0.55578727,-0.14207292,4.1371e-01,3.8688e-01,-0.90679040,-0.91082035,-0.83530742,7.5513e-02,7.1483e-02,2.57717487,2.57800774,2.41391158,1.6410e-01,1.6326e-01
178,3,FP16,1.000000e-02,900,1974092,2.137496e-01,7.348311e-02,5.5813e-01,3.0289e-01,5.3129e-01,3.1140e-01,-0.17054287,-0.23629129,-0.55908203,3.2279e-01,3.8854e-01,-0.52895452,-0.55578727,0.00234032,5.5813e-01,5.3129e-01,-0.90679040,-0.91082035,-0.80468750,1.0613e-01,1.0210e-01,2.57717487,2.57800774,2.35351562,2.2449e-01,2.2366e-01
178,3,FP16ALT,1.000000e-02,900,1974092,4.291925e-01,7.348311e-02,8.5657e-01,4.6868e-01,8.2974e-01,4.7720e-01,-0.17054287,-0.23629129,-0.71093750,4.7465e-01,5.4039e-01,-0.52895452,-0.55578727,0.30078125,8.5657e-01,8.2974e-01,-0.90679040,-0.91082035,-0.74218750,1.6863e-01,1.6460e-01,2.57717487,2.57800774,2.20312500,3.7488e-01,3.7405e-01
179,3,FP64,1.000000e-02,900,1974092,1.501629e-01,1.271650e-01,3.2761e-01,1.4643e-01,2.3317e-01,1.2470e-01,1.98371645,1.96821876,1.86416579,1.0405e-01,1.1955e-01,2.79016146,2.69572386,3.02333060,3.2761e-01,2.3317e-01,-2.25421666,-2.24889853,-2.21917293,2.9726e-02,3.5044e-02,1.38520485,1.39849317,1.27415161,1.2434e-01,1.1105e-01
179,3,FP32,1.000000e-02,900,1974092,1.501631e-01,1.271650e-01,3.2761e-01,1.4643e-01,2.3317e-01,1.2470e-01,1.98371645,1.96821876,1.86416471,1.0405e-01,1.1955e-01,2.79016146,2.69572386,3.02333093,3.2761e-01,2.3317e-01,-2.25421666,-2.24889853,-2.21917248,2.9726e-02,3.5044e-02,1.38520485,1.39849317,1.27415144,1.2434e-01,1.1105e-01
179,3,FP16,1.000000e-02,900,1974092,1.708516e-01,1.271650e-01,3.4724e-01,2.0043e-01,2.5281e-01,1.7870e-01,1.98371645,1.96821876,1.73828125,2.2994e-01,2.4544e-01,2.79016146,2.69572386,3.04296875,3.4724e-01,2.5281e-01,-2.25421666,-2.24889853,-2.15429688,9.4602e-02,9.9920e-02,1.38520485,1.39849317,1.26855469,1.2994e-01,1.1665e-01
179,3,FP16ALT,1.000000e-02,900,1974092,4.100987e-01,1.271650e-01,7.1041e-01,3.8054e-01,7.2590e-01,4.1268e-01,1.98371645,1.96821876,1.25781250,7.1041e-01,7.2590e-01,2.79016146,2.69572386,2.37500000,3.2072e-01,4.1516e-01,-2.25421666,-2.24889853,-1.88281250,3.6609e-01,3.7140e-01,1.38520485,1.39849317,1.52343750,1.2494e-01,1.3823e-01
180,3,FP64,1.000000e-02,900,1974092,3.263784e-01,8.625222e-02,9.0831e-01,3.8022e-01,9.7575e-01,4.1232e-01,2.63004274,2.58751925,2.37122735,2.1629e-01,2.5882e-01,-1.91260160,-1.84515778,-0.93685090,9.0831e-01,9.7575e-01,-2.60102240,-2.59988283,-2.53932823,6.0555e-02,6.1694e-02,1.44672390,1.42946098,1.09371470,3.3575e-01,3.5301e-01
180,3,FP32,1.000000e-02,900,1974092,3.263787e-01,8.625222e-02,9.0831e-01,3.8023e-01,9.7575e-01,4.1232e-01,2.63004274,2.58751925,2.37122750,2.1629e-01,2.5882e-01,-1.91260160,-1.84515778,-0.93685025,9.0831e-01,9.7575e-01,-2.60102240,-2.59988283,-2.53932834,6.0554e-02,6.1694e-02,1.44672390,1.42946098,1.09371448,3.3575e-01,3.5301e-01
180,3,FP16,1.000000e-02,900,1974092,3.441986e-01,8.625222e-02,9.0961e-01,4.1189e-01,9.7705e-01,4.4398e-01,2.63004274,2.58751925,2.28906250,2.9846e-01,3.4098e-01,-1.91260160,-1.84515778,-0.93554688,9.0961e-01,9.7705e-01,-2.60102240,-2.59988283,-2.49609375,1.0379e-01,1.0493e-01,1.44672390,1.42946098,1.09375000,3.3571e-01,3.5297e-01
180,3,FP16ALT,1.000000e-02,900,1974092,2.473371e+00,8.625222e-02,2.3764e+00,1.3391e+00,2.4439e+00,1.3712e+00,2.63004274,2.58751925,1.09375000,1.4938e+00,1.5363e+00,-1.91260160,-1.84515778,0.53125000,2.3764e+00,2.4439e+00,-2.60102240,-2.59988283,-2.00000000,5.9988e-01,6.0102e-01,1.44672390,1.42946098,0.54296875,8.8649e-01,9.0376e-01
181,3,FP64,1.000000e-02,900,1974092,9.754222e-02,9.059789e-02,1.7074e-01,6.9236e-02,1.2164e-01,5.5921e-02,0.44683868,0.43041723,0.39923634,3.1181e-02,4.7602e-02,2.05097266,2.00186569,2.17261065,1.7074e-01,1.2164e-01,-2.16136574,-2.15597052,-2.15993330,3.9628e-03,1.4324e-03,1.77160387,1.78964527,1.71859180,7.1053e-02,5.3012e-02
181,3,FP32,1.000000e-02,900,1974092,9.754213e-02,9.059789e-02,1.7074e-01,6.9235e-02,1.2164e-01,5.5921e-02,0.44683868,0.43041723,0.39923659,3.1181e-02,4.7602e-02,2.05097266,2.00186569,2.17260981,1.7074e-01,1.2164e-01,-2.16136574,-2.15597052,-2.15993333,3.9628e-03,1.4324e-03,1.77160387,1.78964527,1.71859217,7.1053e-02,5.3012e-02
181,3,FP16,1.000000e-02,900,1974092,9.323849e-02,9.059789e-02,7.0554e-02,2.7458e-02,8.6975e-02,4.7455e-02,0.44683868,0.43041723,0.35986328,7.0554e-02,8.6975e-02,2.05097266,2.00186569,2.00000000,1.8657e-03,5.0973e-02,-2.16136574,-2.15597052,-2.12304688,3.2924e-02,3.8319e-02,1.77160387,1.78964527,1.78515625,4.4890e-03,1.3552e-02
181,3,FP16ALT,1.000000e-02,900,1974092,2.806184e-01,9.059789e-02,6.9718e-01,3.2465e-01,7.4629e-01,3.4689e-01,0.44683868,0.43041723,0.27343750,1.5698e-01,1.7340e-01,2.05097266,2.00186569,1.30468750,6.9718e-01,7.4629e-01,-2.16136574,-2.15597052,-2.00000000,1.5597e-01,1.6137e-01,1.77160387,1.78964527,2.07812500,2.8848e-01,3.0652e-01
182,3,FP64,1.000000e-02,900,1974092,1.124168e-01,7.895137e-02,2.5113e-01,1.2470e-01,2.1415e-01,1.2799e-01,-1.79023608,-1.82937285,-1.94623710,1.1686e-01,1.5600e-01,-2.01806434,-2.05504902,-1.80391561,2.5113e-01,2.1415e-01,-2.01440521,-2.00067543,-1.97446271,2.6213e-02,3.9943e-02,1.88744832,1.89018879,1.78558785,1.0460e-01,1.0186e-01
182,3,FP32,1.000000e-02,900,1974092,1.124164e-01,7.895137e-02,2.5113e-01,1.2470e-01,2.1415e-01,1.2799e-01,-1.79023608,-1.82937285,-1.94623649,1.1686e-01,1.5600e-01,-2.01806434,-2.05504902,-1.80391717,2.5113e-01,2.1415e-01,-2.01440521,-2.00067543,-1.97446287,2.6213e-02,3.9942e-02,1.88744832,1.89018879,1.78558862,1.0460e-01,1.0186e-01
182,3,FP16,1.000000e-02,900,1974092,1.453949e-01,7.895137e-02,4.0661e-01,1.6625e-01,3.6963e-01,1.6694e-01,-1.79023608,-1.82937285,-1.91796875,8.8596e-02,1.2773e-01,-2.01806434,-2.05504902,-1.64843750,4.0661e-01,3.6963e-01,-2.01440521,-2.00067543,-2.00585938,5.1839e-03,8.5458e-03,1.88744832,1.89018879,1.72558594,1.6460e-01,1.6186e-01
182,3,FP16ALT,1.000000e-02,900,1974092,3.544580e-01,7.895137e-02,9.0661e-01,3.4583e-01,8.6963e-01,3.2268e-01,-1.79023608,-1.82937285,-1.78125000,4.8123e-02,8.9861e-03,-2.01806434,-2.05504902,-1.14843750,9.0661e-01,8.6963e-01,-2.01440521,-2.00067543,-2.04687500,4.6200e-02,3.2470e-02,1.88744832,1.89018879,1.50781250,3.8238e-01,3.7964e-01
183,3,FP64,1.000000e-02,900,1974092,9.420739e-02,5.917341e-02,3.5399e-01,1.4703e-01,2.3486e-01,9.4891e-02,0.99118332,1.07289424,0.99232703,8.0567e-02,1.1437e-03,0.13839255,0.01926507,0.37325222,3.5399e-01,2.3486e-01,-0.84701710,-0.83668863,-0.81196569,2.4723e-02,3.5051e-02,2.26320324,2.28354016,2.15469602,1.2884e-01,1.0851e-01
183,3,FP32,1.000000e-02,900,1974092,9.420741e-02,5.917341e-02,3.5399e-01,1.4703e-01,2.3486e-01,9.4891e-02,0.99118332,1.07289424,0.99232715,8.0567e-02,1.1438e-03,0.13839255,0.01926507,0.37325248,3.5399e-01,2.3486e-01,-0.84701710,-0.83668863,-0.81196564,2.4723e-02,3.5051e-02,2.26320324,2.28354016,2.15469599,1.2884e-01,1.0851e-01
183,3,FP16,1.000000e-02,900,1974092,1.026778e-01,5.917341e-02,3.8796e-01,1.6529e-01,2.6883e-01,1.1258e-01,0.99118332,1.07289424,0.97509766,9.7797e-02,1.6086e-02,0.13839255,0.01926507,0.40722656,3.8796e-01,2.6883e-01,-0.84701710,-0.83668863,-0.80615234,3.0536e-02,4.0865e-02,2.26320324,2.28354016,2.13867188,1.4487e-01,1.2453e-01
183,3,FP16ALT,1.000000e-02,900,1974092,3.814609e-01,5.917341e-02,8.6355e-01,4.9561e-01,7.4442e-01,4.4290e-01,0.99118332,1.07289424,0.50000000,5.7289e-01,4.9118e-01,0.13839255,0.01926507,0.88281250,8.6355e-01,7.4442e-01,-0.84701710,-0.83668863,-0.59765625,2.3903e-01,2.4936e-01,2.26320324,2.28354016,1.97656250,3.0698e-01,2.8664e-01
184,3,FP64,1.000000e-02,900,1974092,8.992824e-02,7.203151e-02,1.6842e-01,8.9170e-02,2.3222e-01,1.3390e-01,-0.64532936,-0.63788653,-0.80630509,1.6842e-01,1.6098e-01,1.89959664,1.76716984,1.66737970,9.9790e-02,2.3222e-01,-0.36519055,-0.35666492,-0.29227025,6.4395e-02,7.2920e-02,-0.73833342,-0.69290658,-0.66883006,2.4077e-02,6.9503e-02
184,3,FP32,1.000000e-02,900,1974092,8.992826e-02,7.203151e-02,1.6842e-01,8.9170e-02,2.3222e-01,1.3390e-01,-0.64532936,-0.63788653,-0.80630523,1.6842e-01,1.6098e-01,1.89959664,1.76716984,1.66737950,9.9790e-02,2.3222e-01,-0.36519055,-0.35666492,-0.29227015,6.4395e-02,7.2920e-02,-0.73833342,-0.69290658,-0.66882992,2.4077e-02,6.9504e-02
184,3,FP16,1.000000e-02,900,1974092,9.364885e-02,7.203151e-02,1.7342e-01,1.0978e-01,3.0585e-01,1.5451e-01,-0.64532936,-0.63788653,-0.79199219,1.5411e-01,1.4666e-01,1.89959664,1.76716984,1.59375000,1.7342e-01,3.0585e-01,-0.36519055,-0.35666492,-0.29589844,6.0766e-02,6.9292e-02,-0.73833342,-0.69290658,-0.64208984,5.0817e-02,9.6244e-02
184,3,FP16ALT,1.000000e-02,900,1974092,3.557481e-01,7.203151e-02,1.0055e+00,4.1872e-01,1.1379e+00,4.6292e-01,-0.64532936,-0.63788653,-0.40625000,2.3164e-01,2.3908e-01,1.89959664,1.76716984,0.76171875,1.0055e+00,1.1379e+00,-0.36519055,-0.35666492,-0.42382812,6.7163e-02,5.8638e-02,-0.73833342,-0.69290658,-0.32226562,3.7064e-01,4.1607e-01
185,3,FP64,1.000000e-02,900,1974092,1.188789e-01,6.687584e-02,2.5592e-01,1.7691e-01,3.0770e-01,1.8565e-01,-0.22392129,-0.27570156,-0.53161960,2.5592e-01,3.0770e-01,-1.19173276,-1.24399418,-0.98875578,2.5524e-01,2.0298e-01,1.48565628,1.51537077,1.60514260,8.9772e-02,1.1949e-01,0.01632234,0.01057772,-0.09612059,1.0670e-01,1.1244e-01
185,3,FP32,1.000000e-02,900,1974092,1.188790e-01,6.687584e-02,2.5592e-01,1.7691e-01,3.0770e-01,1.8565e-01,-0.22392129,-0.27570156,-0.53161967,2.5592e-01,3.0770e-01,-1.19173276,-1.24399418,-0.98875552,2.5524e-01,2.0298e-01,1.48565628,1.51537077,1.60514271,8.9772e-02,1.1949e-01,0.01632234,0.01057772,-0.09612069,1.0670e-01,1.1244e-01
185,3,FP16,1.000000e-02,900,1974092,1.091862e-01,6.687584e-02,2.5474e-01,1.5735e-01,2.5752e-01,1.6609e-01,-0.22392129,-0.27570156,-0.48144531,2.0574e-01,2.5752e-01,-1.19173276,-1.24399418,-0.98925781,2.5474e-01,2.0247e-01,1.48565628,1.51537077,1.57812500,6.2754e-02,9.2469e-02,0.01632234,0.01057772,-0.09558105,1.0616e-01,1.1190e-01
185,3,FP16ALT,1.000000e-02,900,1974092,1.594164e-01,6.687584e-02,4.9009e-01,2.1478e-01,4.3783e-01,1.8278e-01,-0.22392129,-0.27570156,-0.20703125,6.8670e-02,1.6890e-02,-1.19173276,-1.24399418,-0.75390625,4.9009e-01,4.3783e-01,1.48565628,1.51537077,1.40625000,1.0912e-01,7.9406e-02,0.01632234,0.01057772,-0.18066406,1.9124e-01,1.9699e-01
186,3,FP64,1.000000e-02,900,1974092,2.273710e-01,6.820094e-02,6.6739e-01,3.1861e-01,7.2885e-01,3.3523e-01,-1.60672383,-1.59123228,-1.32278906,2.6844e-01,2.8393e-01,2.39744744,2.33598916,1.66859899,6.6739e-01,7.2885e-01,-0.69665267,-0.66191739,-0.74615490,8.4238e-02,4.9502e-02,0.26131717,0.28557852,0.53996423,2.5439e-01,2.7865e-01
186,3,FP32,1.000000e-02,900,1974092,2.273710e-01,6.820094e-02,6.6739e-01,3.1861e-01,7.2885e-01,3.3523e-01,-1.60672383,-1.59123228,-1.32278931,2.6844e-01,2.8393e-01,2.39744744,2.33598916,1.66859901,6.6739e-01,7.2885e-01,-0.69665267,-0.66191739,-0.74615473,8.4237e-02,4.9502e-02,0.26131717,0.28557852,0.53996426,2.5439e-01,2.7865e-01
186,3,FP16,1.000000e-02,900,1974092,2.403336e-01,6.820094e-02,6.8853e-01,3.3429e-01,7.4999e-01,3.5091e-01,-1.60672383,-1.59123228,-1.29882812,2.9240e-01,3.0790e-01,2.39744744,2.33598916,1.64746094,6.8853e-01,7.4999e-01,-0.69665267,-0.66191739,-0.75634766,9.4430e-02,5.9695e-02,0.26131717,0.28557852,0.54736328,2.6178e-01,2.8605e-01
186,3,FP16ALT,1.000000e-02,900,1974092,1.445420e+00,6.820094e-02,2.0059e+00,9.5636e-01,2.0674e+00,9.7298e-01,-1.60672383,-1.59123228,-0.77734375,8.1389e-01,8.2938e-01,2.39744744,2.33598916,0.33007812,2.0059e+00,2.0674e+00,-0.69665267,-0.66191739,-0.89062500,2.2871e-01,1.9397e-01,0.26131717,0.28557852,1.06250000,7.7692e-01,8.0118e-01
187,3,FP64,1.000000e-02,900,1974092,3.036938e-01,7.542371e-02,8.1110e-01,4.0979e-01,9.3453e-01,4.5955e-01,2.43883267,2.38299272,1.99552470,3.8747e-01,4.4331e-01,0.74542798,0.86885967,1.67996016,8.1110e-01,9.3453e-01,-2.29861176,-2.31211722,-2.17981921,1.3230e-01,1.1879e-01,2.63899274,2.60569690,2.29741873,3.0828e-01,3.4157e-01
187,3,FP32,1.000000e-02,900,1974092,3.036938e-01,7.542371e-02,8.1110e-01,4.0979e-01,9.3453e-01,4.5955e-01,2.43883267,2.38299272,1.99552441,3.8747e-01,4.4331e-01,0.74542798,0.86885967,1.67995977,8.1110e-01,9.3453e-01,-2.29861176,-2.31211722,-2.17981887,1.3230e-01,1.1879e-01,2.63899274,2.60569690,2.29741883,3.0828e-01,3.4157e-01
187,3,FP16,1.000000e-02,900,1974092,3.407576e-01,7.542371e-02,8.1669e-01,4.4539e-01,9.4012e-01,4.9515e-01,2.43883267,2.38299272,1.91015625,4.7284e-01,5.2868e-01,0.74542798,0.86885967,1.68554688,8.1669e-01,9.4012e-01,-2.29861176,-2.31211722,-2.13476562,1.7735e-01,1.6385e-01,2.63899274,2.60569690,2.29101562,3.1468e-01,3.4798e-01
